Title,Link,Author Keywords,Index Keywords
"Uncertainties in tidally adjusted estimates of sea level rise flooding (bathtub model) for the greater London","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971441293&doi=10.3390%2frs8050366&partnerID=40&md5=72cbc420c3e35a08e3ddcf9eba92d804","Digital elevation model; Flooding; Risk; Sea-level rise; Uncertainties","Digital instruments; Flood control; Forestry; Geomorphology; Global warming; Maps; Mean square error; Oil well flooding; Risk assessment; Risk perception; Risks; Sea level; Seawater; Surveying; Uncertainty analysis; Digital elevation model; Digital surface models; Digital terrain model; Flood inundation modelling; Intergovernmental panel on climate changes; Root mean square errors; Sea level rise; Uncertainties; Floods"
"Snake parasitism in an urban old-growth forest","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865565871&doi=10.1007%2fs11252-012-0234-7&partnerID=40&md5=ff08f79894b95112492e219a9fd3ed5d","Agkistrodon; Ectoparasite; Fecal; Forest fragment; Hemoparasite; Hepatozoon","Acari; Agkistrodon; Animalia; Entamoeba; Hepatozoon; Serpentes; Trichomonas; Vermes; Vertebrata"
"From flood risk mapping toward reducing vulnerability: the case of Addis Ababa","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074856558&doi=10.1007%2fs11069-019-03817-8&partnerID=40&md5=ce39a50b17975ab3efcbc24c351384af","Africa; Exposure; Extreme meteorological events; Flood risk; Fragility; Informal settlements; Rainfall-induced flooding; Risk zoning; Urban morphology type","decision making; developing world; flood control; flood damage; flooding; hazard assessment; mitigation; natural hazard; rainfall-runoff modeling; vulnerability; Addis Ababa; Ethiopia"
"Residential flood loss assessment and risk mapping from high-resolution simulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065023560&doi=10.3390%2fw11040751&partnerID=40&md5=7a99ba1fc4fe4d787362389956490ee9","3Di; Analytic hierarchy process (AHP); Flood; Loss assessment; Risk map","Analytic hierarchy process; Decision making; Disasters; Flood control; Flood damage; Floods; Forestry; Hierarchical systems; Housing; Hurricanes; Maps; Population statistics; Surveying; Analytic hierarchy process (ahp); Digital elevation model; High resolution simulations; High-resolution models; Inundation simulations; Multi-criteria decision making methods; Risk assessment models; Risk maps; Risk assessment; analytical hierarchy process; assessment method; digital elevation model; flood; flood control; map; mapping method; multicriteria analysis; natural hazard; population density; risk assessment; simulation; spatial resolution; three-dimensional modeling; urban agriculture; urban area; vulnerability"
"A framework for pluvial flood risk assessment in Alexandria considering the coping capacity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044918739&doi=10.1007%2fs10669-018-9684-7&partnerID=40&md5=4257112a289ca8659b9cb64544fe6d94","Coping capacity; Extreme events; Risk assessment; Risk modeling; Urban flood","climate change; disaster management; environmental risk; extreme event; flood; modeling; natural disaster; planning process; risk assessment; urban area; Alexandria [Egypt]; Egypt"
"Spatio-temporal spillover risk of yellow fever in Brazil","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052731918&doi=10.1186%2fs13071-018-3063-6&partnerID=40&md5=dd60244d56bcbdc7954a11f4942b3ee7","Arboviruses; Brazil; Risk mapping; Spatial epidemiology; Vectors; Yellow fever","Article; Brazil; demography; disease carrier; environmental factor; human; infection risk; measurement accuracy; nonhuman; prediction; seasonal variation; spatiotemporal analysis; species richness; virus transmission; yellow fever; Aedes; animal; environmental aspects and related phenomena; epidemic; isolation and purification; mosquito vector; primate; risk; season; spatiotemporal analysis; statistical model; veterinary medicine; virology; yellow fever; Yellow fever virus; Aedes; Animals; Brazil; Disease Outbreaks; Disease Reservoirs; Ecological and Environmental Phenomena; Humans; Logistic Models; Mosquito Vectors; Primates; Risk; Seasons; Spatio-Temporal Analysis; Yellow Fever; Yellow fever virus"
"Geographic variation in sexual behavior can explain geospatial heterogeneity in the severity of the HIV epidemic in Malawi","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041860065&doi=10.1186%2fs12916-018-1006-x&partnerID=40&md5=239f8f67d7b9c6affff4a4edea425ae1","Epidemiology; Geostatistics; HIV; Malawi; Sexual behavior; Sub-Saharan Africa","adolescent; adult; Article; concurrent sexual partnership; controlled study; disease severity; female; gender; geographic mapping; geography; geospatial heterogeneity; high risk population; human; Human immunodeficiency virus infection; hypothesis; major clinical study; Malawi; male; middle aged; population research; prevalence; rural area; sexual behavior; statistical model; urban area; young adult; geography; health survey; Human immunodeficiency virus infection; Malawi; medical geography; procedures; psychology; sexual behavior; Adult; Female; Geography; Geography, Medical; Health Surveys; HIV Infections; Humans; Malawi; Male; Middle Aged; Prevalence; Sexual Behavior"
"Mapping to support fine scale epidemiological cholera investigations: A case study of spatial video in Haiti","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957583287&doi=10.3390%2fijerph13020187&partnerID=40&md5=f1fdc7aacbb7c5e00b3761b7d42e5369","Bacteriophage; Cholera; Geographic information systems; Haiti; Spatial video","water; bacteriophage; cartography; cholera; epidemiology; GIS; mapping; spatial data; Article; bacterial strain; bacterial transmission; bacteriophage; cholera; coastal waters; controlled study; epidemic; geographic information system; Haiti; risk assessment; spatial video; videorecording; water analysis; water sampling; cholera; geographic mapping; human; transmission; Haiti; Cholera; Geographic Information Systems; Geographic Mapping; Haiti; Humans; Video Recording"
"A Support Tool for Air Pollution Health Risk Management in Emerging Countries: A Case in Brazil","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897824291&doi=10.1080%2f10807039.2013.838117&partnerID=40&md5=e00b3ac024db09839808837405ebb0ed","air pollution and health; air quality standards; Brazil; fuzzy logic; health risk map; São Paulo",
"Influence of landscape factors and management decisions on spatial and temporal patterns of the transmission of chronic wasting disease in white-tailed deer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896507760&doi=10.4081%2fgh.2013.68&partnerID=40&md5=71812b919607e915ed0702d39feba3b9","Chronic wasting disease; Environmental transmission; Landscape epidemiology; Prion; USA; White-tailed deer","animal; article; chronic wasting disease; deer; disease transmission; environment; risk factor; spatiotemporal analysis; United States; wild animal; Animals; Animals, Wild; Deer; Environment; Illinois; Risk Factors; Spatio-Temporal Analysis; Wasting Disease, Chronic; Wisconsin"
"Damage estimation of subterranean building constructions due to groundwater inundation - The GIS-based model approach GRUWAD","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869175464&doi=10.5194%2fnhess-12-2865-2012&partnerID=40&md5=e9c658f4db3b144caf16adaf6be6c81e",,"building construction; computer simulation; estimation method; flood; GIS; groundwater flow; numerical model; subterranean environment; surface water; urban area"
"Disaster awareness in three low risk coastal communities in Puerto Princesa City, Palawan, Philippines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078849256&doi=10.1016%2fj.ijdrr.2020.101508&partnerID=40&md5=c96936624d2b97ae0d0b82e73206fdf5","Awareness; Coastal communities; Palawan; Storm Surge; Tsunami",
"Assessment of inundation risk in urban floods using HEC RAS 2D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082976748&doi=10.1007%2fs40808-019-00641-8&partnerID=40&md5=2d3d99bab296cf3fb5375abf5fc77107","Flood risk; HEC-RAS model; Hyderabad city; Hydraulic modelling; Urban floods",
"Geostatistical analysis and mapping of malaria risk in children under 5 using point-referenced prevalence data in Ghana","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062976617&doi=10.1186%2fs12936-019-2709-y&partnerID=40&md5=eb7d712d1dd00073ea1999a86cb5ea63","Exceedance probability; Geostatistics; Hotspot; Malaria; Mapping","Article; child; demography; disease association; educational status; female; geostatistical analysis; Ghana; groups by age; health survey; human; indoor residual spraying; infant; infection risk; major clinical study; malaria; male; parasitemia; prediction; preschool child; prevalence; rural area; social status; urban area; malaria; prevalence; risk assessment; risk factor; topography; Child, Preschool; Female; Ghana; Humans; Infant; Malaria; Male; Prevalence; Risk Assessment; Risk Factors; Topography, Medical"
"High levels of the endocrine disruptors bisphenol-A and 17β-estradiol detected in populations of green mussel, Perna viridis, cultured in the Gulf of Thailand","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051131052&doi=10.1016%2fj.aquaculture.2018.07.057&partnerID=40&md5=8eb1e0c6027353f2c813c93ac5d636e8","Aquaculture; Aquatic food safety; Estrogen; Health Impact; Risk Map; Seafood Contamination","aquaculture; bioaccumulation; bivalve; chemical compound; coastal zone; detection method; domestic waste; endocrine disruptor; food safety; food supply; freshwater environment; health impact; health risk; marine environment; seafood; urban area; wastewater; Gulf of Thailand; Pacific Ocean; South China Sea; Bivalvia; Mollusca; Musculista senhousia; Perna viridis"
"Crime prediction using patterns and context","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034103539&doi=10.1109%2fCSCWD.2017.8066662&partnerID=40&md5=8141cdfe20f166d20794708c3aa387ba","Dempster-Shafer theory applications; geographical information systems; multikernels; police operations planning; Urban crime prediction","Crime; Formal logic; Geographic information systems; Interactive computer systems; Law enforcement; Maps; Dempster-Shafer theory; Historical data; Joint performance; Large cities; multikernels; Operations planning; Science fictions; Software modules; Forecasting"
"Reprint of: Regional risk assessment for urban major hazards based on GIS geoprocessing to improve public safety","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043285646&doi=10.1016%2fj.ssci.2016.03.028&partnerID=40&md5=d76925bc6b3f1a3e47d7a7824997466c","Environmental accidents; Geoprocessing; Major hazards; Regional risk assessment; Urban public safety","Decision support systems; Hazards; Mapping; Maps; Risk management; Safety engineering; Environmental accidents; Geoprocessing; Major hazards; Regional risk assessment; Urban public safety; Risk assessment; Article; China; city planning; decision support system; emergency health service; environmental planning; geographic information system; geographic mapping; geoprocessing; hazard assessment; human; information processing; priority journal; public safety; risk assessment; safety; urban area; workflow"
"Building Damage Risk by Modeling Interferometric Time Series","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012180594&doi=10.1109%2fLGRS.2017.2651938&partnerID=40&md5=21c1af3fb7b88a60008f4850451afe36","Building model; damage assessment; ground displacement; remote sensing; risk map; stacking techniques; Synthetic aperture radar (SAR) interferometry","Damage detection; Maps; Risk management; Building damage; Damage assessments; Disaster risk reductions; Laminated beams; Semi-empirical methods; Semi-empirical modeling; Structural modeling; Urban context; Synthetic aperture radar"
"Public health risk of mercury in China through consumption of vegetables, a modelling study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026859134&doi=10.1016%2fj.envres.2017.08.010&partnerID=40&md5=d6576066c0c329a0f9a9f78932654b74","Chemical transport model; Leafy vegetables; Risk assessment; Toxic metal","mercury; methylmercury; mercury; methylmercury derivative; environmental modeling; fish; food consumption; health risk; leafy vegetable; mercury (element); pollutant transport; pollution exposure; public health; rice; risk assessment; toxic substance; wheat; Article; China; dietary intake; environmental exposure; health hazard; human; leafy vegetable; mathematical model; priority journal; public health; risk assessment; analysis; chemistry; environmental exposure; environmental monitoring; food contamination; public health; theoretical model; vegetable; China; Guizhou; Hunan; Liaoning; Zhejiang; China; Environmental Exposure; Environmental Monitoring; Food Contamination; Humans; Mercury; Methylmercury Compounds; Models, Theoretical; Public Health; Risk Assessment; Vegetables"
