Title,Link,Author Keywords,Index Keywords
"Flood damage analysis: First floor elevation uncertainty resulting from LiDAR-derived digital surface models","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979657078&doi=10.3390%2frs8070604&partnerID=40&md5=04ae909ae6794bd2966693c98176ac95","2D hydraulic modelling; Breaklines; Digital surface models (DSMs); Flood risk; Geostatistics; Monte Carlo simulation; Urban features","Complex networks; Damage detection; Flood damage; Floors; Fluid dynamics; Hydrodynamics; Intelligent systems; Monte Carlo methods; Optical radar; Reliability analysis; Risk assessment; Risk management; Uncertainty analysis; Breaklines; Digital surface models; Flood risks; Geo-statistics; Urban features; Floods"
"Efficient urban flood simulation using a GPU-accelerated SPH model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945480463&doi=10.1007%2fs12665-015-4753-4&partnerID=40&md5=24148b16e56e09ab62d70e8bffd653db","Computational efficiency; GPUs; Shallow water equations; SPH; Urban flood modelling","Computational efficiency; Equations of motion; Finite difference method; Finite element method; Finite volume method; Flood control; Hydrodynamics; Numerical methods; Numerical models; Program processors; Risk assessment; Risk management; Finitedifference methods (FDM); GPUs; Graphic processing units (GPUs); Shallow water equation (SWEs); Shallow water equations; Smoothed particle hydrodynamics; SPH; Urban flood modelling; Floods; computer simulation; finite difference method; finite element method; finite volume method; flood control; graphical method; hydrodynamics; numerical model; risk assessment; shallow water; urban region"
"Flexible Reconfiguration of Existing Urban Water Infrastructure Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947222811&doi=10.1021%2facs.est.5b03331&partnerID=40&md5=412edd7590775daea9ac1e8bbf668e9b",,"Graph theory; Linear programming; Risk management; Topology; Water distribution systems; Water supply; Flexible reconfiguration; Linear programming problem; Network re-configuration; Operational management; Surrogate measures; Transmission main; Urban water infrastructure systems; Water distributions; Water supply systems; water; adaptive management; distribution system; infrastructural development; topology; urban planning; water resource; water supply; Article; methodology; model; process optimization; system analysis; theory; urban area; water loss; water supply; city; procedures; theoretical model; Cities; Models, Theoretical; Water Supply"
"Impacts of the 1669 eruption and the 1693 earthquakes on the Etna Region (Eastern Sicily, Italy): An example of recovery and response of a small area to extreme events","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938921978&doi=10.1016%2fj.jvolgeores.2015.07.020&partnerID=40&md5=8deec68a716f6d6a35964239b7ab8ad0","1669 eruption; 1693 earthquake; Etna; Resilience","Buildings; Earthquakes; Economics; Faulting; Geophysics; Investments; Recovery; Risk management; Seismic design; Volcanoes; 1669 eruption; Construction of buildings; Economic impacts; Etna; Number of peoples; Population numbers; Resilience; Volcanic earthquakes; Economic and social effects; earthquake event; extreme event; future prospect; hazard management; human settlement; lava flow; risk assessment; socioeconomic impact; volcanic earthquake; volcanic eruption; Catania [Catania (PRV)]; Catania [Sicily]; Etna; Italy; Sicily"
"The space-borne SBAS-DInSAR technique as a supporting tool for sustainable urban policies: The case of Istanbul megacity, Turkey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979293945&doi=10.3390%2frs71215842&partnerID=40&md5=7fdac031e9f46982f224ad7929017451","Differential SAR Interferometry (DInSAR); Hazard; Istanbul; Risk; Small BAseline Subset (SBAS); Turkey; urban deformations; Urbanization","Deformation; Hazards; Interferometry; Planning; Risk management; Risks; Sustainable development; Synthetic aperture radar; Urban growth; Urban planning; Differential SAR interferometry; Istanbul; Small baseline subsets; Turkey; Urbanization; Space-based radar"
"Unreported clinical deterioration in emergency department patients: A point prevalence study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925078556&doi=10.1016%2fj.aenj.2014.09.002&partnerID=40&md5=7f93de115ce3ad4ca85ab8716b91507b","Deteriorating patient; Emergency medicine; Emergency nursing; Patient safety; Rapid response system; Risk management","age; Australia; emergency health service; emergency nursing; epidemiology; health; human; prospective study; public hospital; risk factor; statistics and numerical data; Age Factors; Emergency Medical Services; Emergency Nursing; Emergency Service, Hospital; Hospitals, District; Humans; Prospective Studies; Risk Factors; Triage; Urban Health; Victoria"
"The effects of lead sources on oral bioaccessibility in soil and implications for contaminated land risk management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922695484&doi=10.1016%2fj.envpol.2015.01.004&partnerID=40&md5=b35457aacdfe6c73335f7ca0b7166fbc","Anthropogenic pollution; Geogenic contamination; Human health risk assessment; Oral bioaccessibility; Soil","Contamination; Granite; Health; Health risks; Lead; Mineralogy; Pollution; Risk assessment; Risk management; Soils; Solubility; Anthropogenic pollution; Contaminated lands; Domain identification; Geogenic; Human health risk assessment; Oral bioaccessibility; Potential health risks; Solubility estimation; Soil pollution; lead; lead; soil; soil pollutant; anthropogenic source; bioavailability; contaminated land; health risk; land management; lead; risk assessment; soil pollution; Article; concentration (parameters); controlled study; environmental aspects and related phenomena; geochemistry; granite; health hazard; mineralization; oral bioaccessibility; population risk; risk assessment; risk management; soil analysis; soil pollution; urban area; urban rural difference; analysis; chemistry; environmental exposure; pollution; soil; soil pollutant; statistics and numerical data; Environmental Exposure; Environmental Pollution; Lead; Risk Assessment; Soil; Soil Pollutants"
"Lesson learned from adaptation response to Devils Lake flooding in North Dakota, USA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893638907&doi=10.1007%2fs10113-013-0474-y&partnerID=40&md5=3a6791819ba18dacfc4f081cba3558d4","Adaptation; Climate change; Devils lake; Flooding; Perception; Risk management",
"Presenting of failure probability assessment pattern by FTA in Fuzzy logic (case study: Distillation tower unit of oil refinery process)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919433169&doi=10.1016%2fj.jchas.2014.06.003&partnerID=40&md5=1722441c41b5b67abe5a452c6d8978d1",,
"A risk measurement tool for an underground electricity distribution system considering the consequences and uncertainties of manhole events","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890485588&doi=10.1016%2fj.ress.2013.11.007&partnerID=40&md5=e47090af7634612506281cb74be178ed","Arc flash; Manhole events; Risk measure; Underground electric power systems","Complex networks; Decision making; Decision support systems; Decision theory; Electric power distribution; Electric utilities; Group theory; Measurements; Risk management; Tools; Uncertainty analysis; Arc Flash; Complex environments; Electrical distribution networks; Electricity distribution systems; Manhole events; Numerical applications; Preference structures; Risk measures; Risk assessment"
"A novel method of quantitative risk assessment based on grid difference of pipeline sections","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880330213&doi=10.1016%2fj.ssci.2013.04.012&partnerID=40&md5=e8c852e1696632f4eb8de39beba814c3","Grid difference of pipeline sections (GDPSs); Network model; Pipeline fatal length; Quantitative risk assessment; Risk contour line","Contour line; Fatal length; Network models; Pipeline sections; Quantitative risk assessment; Accidents; Contour measurement; Decision support systems; Risk assessment; Risk management; Vapors; Natural gas pipelines; article; chemical accident; combustion; dangerous goods; explosion; fire; gas turbine power; gases, fumes, vapors and related phenomena; grid difference of pipeline sections; pipeline; priority journal; quantitative analysis; risk assessment; urban area"
"Determination of viable Salmonellae from potable and source water through PMA assisted qPCR","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878548485&doi=10.1016%2fj.ecoenv.2013.02.017&partnerID=40&md5=d932d81fbda275846b69f9a54758cb6b","Propidium monoazide assisted qPCR; Source and potable water; Viable salmonellae detection in low number","drinking water; propidium iodide; propidium monoazide; unclassified drug; bacterium; DNA; drinking water; pathogenicity; risk assessment; water management; water pollution; water quality; water supply; article; bacterial count; bacterial gene; bacterial viability; bacterium identification; controlled study; DNA cross linking; India; nonhuman; polymerase chain reaction; Salmonella; TTR gene; urban area; water contamination; water supply; Azides; Drinking Water; Microbial Viability; Propidium; Real-Time Polymerase Chain Reaction; Salmonella; Water; Water Microbiology; India; Salmonella"
"Technology investment and alternative regulatory regimes with demand uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870388847&doi=10.1016%2fj.infoecopol.2012.08.003&partnerID=40&md5=40bff3156295066295dc7ca8cdc04597","Access pricing; Investment; New technology; Regulation; Risk sharing","Access pricing; Broadband access; Demand structures; Demand uncertainty; In-buildings; Investment incentives; Investment returns; Regulation; Regulatory regime; Risk-sharing; Social welfare; Technology investments; Urban areas; Value added service; Commerce; Copper; Investments; Risk management; Technology transfer; Economics; accessibility; communication network; information and communication technology; infrastructural development; innovation; regulatory framework; welfare economics"
"Stakeholder understandings of wildfire mitigation: A case of shared and contested meanings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866554208&doi=10.1007%2fs00267-012-9914-6&partnerID=40&md5=073741a27953e367697ca1b95923170e","Circuit of culture; Communication; Community; Frames of reference; Fuels reduction; Partnerships; Qualitative methods; Science; Wildfire; Wildland-urban interface","Community; Frames of reference; Partnerships; Qualitative method; Science; Wildfire; Wildland urban interface; Communication; Fuels; Fires; fuel; decision making; environmental management; fire management; government; local participation; partnership approach; risk assessment; stakeholder; wildfire; article; community; consumer; cooperation; decision making; dynamics; environmental management; government; human; interpersonal communication; interview; motivation; perception; risk management; risk reduction; statistical model; United States; wildfire mitigation; Colorado; Communication; Conservation of Natural Resources; Decision Making; Fires; Humans; Power (Psychology); Risk; Colorado; Front Range; Rocky Mountains; United States"
